LAT,LON,YEAR,MO,DY,rh2m,t2m,ws10m
13.5,77.5,2022,5,16,79.51,25.68,3.52
13.5,78.125,2022,5,16,79.99,25.69,3.48
13.5,78.75,2022,5,16,80.39,26.56,3.17
13.5,79.375,2022,5,16,79.46,28.28,2.55
13.5,80.0,2022,5,16,80.51,29.3,2.54
8.5,76.25,2022,5,17,82.66,28.67,7.45
8.5,76.875,2022,5,17,88.06,27.34,5.67
8.5,77.5,2022,5,17,86.14,26.55,5.7
8.5,78.125,2022,5,17,79.85,29.16,7.6
8.5,78.75,2022,5,17,85.96,28.96,9.42
8.5,79.375,2022,5,17,86.29,28.77,10.3
8.5,80.0,2022,5,17,84.75,28.29,8.95
9.0,76.25,2022,5,17,82.32,28.51,6.1
9.0,76.875,2022,5,17,89.12,26.08,3.36
9.0,77.5,2022,5,17,84.85,26.46,4.55
9.0,78.125,2022,5,17,76.55,29.21,5.83
9.0,78.75,2022,5,17,78.95,29.67,8.02
9.0,79.375,2022,5,17,83.46,29.29,9.58
9.0,80.0,2022,5,17,82.71,28.85,8.76
9.5,76.25,2022,5,17,84.26,27.97,4.86
9.5,76.875,2022,5,17,89.67,24.81,2.07
9.5,77.5,2022,5,17,83.46,25.66,2.85
9.5,78.125,2022,5,17,75.99,28.81,4.3
9.5,78.75,2022,5,17,75.25,29.63,6.43
9.5,79.375,2022,5,17,81.0,29.63,8.68
9.5,80.0,2022,5,17,82.49,29.25,8.98
10.0,76.25,2022,5,17,87.55,27.26,3.71
10.0,76.875,2022,5,17,90.88,23.4,1.83
10.0,77.5,2022,5,17,81.55,24.68,2.4
10.0,78.125,2022,5,17,73.68,28.57,2.54
10.0,78.75,2022,5,17,73.25,29.43,4.31
10.0,79.375,2022,5,17,76.0,29.95,6.81
10.0,80.0,2022,5,17,82.04,29.45,8.31
10.5,76.25,2022,5,17,88.52,26.93,3.29
10.5,76.875,2022,5,17,88.69,24.58,2.67
10.5,77.5,2022,5,17,79.83,25.79,3.15
10.5,78.125,2022,5,17,74.56,28.08,2.65
10.5,78.75,2022,5,17,72.76,29.2,3.39
10.5,79.375,2022,5,17,72.14,30.07,4.98
10.5,80.0,2022,5,17,79.78,29.64,7.05
11.0,76.25,2022,5,17,87.82,25.51,2.36
11.0,76.875,2022,5,17,82.61,25.34,2.52
11.0,77.5,2022,5,17,76.07,27.2,3.04
11.0,78.125,2022,5,17,76.4,27.56,2.96
11.0,78.75,2022,5,17,75.94,28.39,2.73
11.0,79.375,2022,5,17,74.51,29.68,3.53
11.0,80.0,2022,5,17,79.19,29.67,5.93
11.5,76.25,2022,5,17,84.64,24.29,1.47
11.5,76.875,2022,5,17,77.75,24.72,1.67
11.5,77.5,2022,5,17,75.38,26.36,2.04
11.5,78.125,2022,5,17,77.12,26.9,2.41
11.5,78.75,2022,5,17,79.98,27.36,1.63
11.5,79.375,2022,5,17,79.54,29.18,2.01
11.5,80.0,2022,5,17,81.3,29.51,4.98
12.0,76.25,2022,5,17,79.56,24.5,1.53
12.0,76.875,2022,5,17,75.03,25.07,1.33
12.0,77.5,2022,5,17,76.59,25.27,1.05
12.0,78.125,2022,5,17,77.2,26.2,1.6
12.0,78.75,2022,5,17,80.47,27.0,1.36
12.0,79.375,2022,5,17,81.19,28.8,0.98
12.0,80.0,2022,5,17,83.31,29.25,3.98
12.5,76.25,2022,5,17,75.4,24.69,1.71
12.5,76.875,2022,5,17,72.4,25.89,1.5
12.5,77.5,2022,5,17,72.43,25.98,1.2
12.5,78.125,2022,5,17,76.2,25.7,1.41
12.5,78.75,2022,5,17,79.06,26.99,1.28
12.5,79.375,2022,5,17,81.03,28.23,1.46
12.5,80.0,2022,5,17,83.14,28.99,3.33
13.0,76.25,2022,5,17,74.01,24.75,1.91
13.0,76.875,2022,5,17,73.26,25.41,1.97
13.0,77.5,2022,5,17,71.44,25.1,1.67
13.0,78.125,2022,5,17,77.24,24.54,1.54
13.0,78.75,2022,5,17,76.76,26.47,1.59
13.0,79.375,2022,5,17,77.34,28.27,2.01
13.0,80.0,2022,5,17,80.26,29.08,3.37
13.5,76.25,2022,5,17,75.11,25.07,2.34
13.5,76.875,2022,5,17,73.43,25.78,2.58
13.5,77.5,2022,5,17,67.0,26.07,2.28
13.5,78.125,2022,5,17,72.51,25.22,2.4
13.5,78.75,2022,5,17,71.94,26.43,2.36
13.5,79.375,2022,5,17,71.73,28.4,2.47
13.5,80.0,2022,5,17,76.52,29.41,3.61
8.5,76.25,2022,5,18,81.33,28.5,7.62
8.5,76.875,2022,5,18,86.76,27.16,6.15
8.5,77.5,2022,5,18,83.65,26.36,6.09
8.5,78.125,2022,5,18,77.54,28.98,7.94
8.5,78.75,2022,5,18,82.81,28.8,9.98
8.5,79.375,2022,5,18,84.03,28.57,11.04
8.5,80.0,2022,5,18,83.49,28.0,9.81
9.0,76.25,2022,5,18,81.04,28.58,7.41
9.0,76.875,2022,5,18,87.78,26.15,4.16
9.0,77.5,2022,5,18,83.57,26.41,5.23
9.0,78.125,2022,5,18,74.49,29.14,6.73
9.0,78.75,2022,5,18,76.84,29.51,9.11
9.0,79.375,2022,5,18,81.49,29.08,10.79
9.0,80.0,2022,5,18,81.17,28.6,10.01
9.5,76.25,2022,5,18,82.09,28.35,6.78
9.5,76.875,2022,5,18,88.59,24.9,2.85
9.5,77.5,2022,5,18,82.35,25.84,3.53
9.5,78.125,2022,5,18,73.59,29.12,5.43
9.5,78.75,2022,5,18,72.08,29.88,7.93
9.5,79.375,2022,5,18,78.79,29.57,10.37
9.5,80.0,2022,5,18,80.42,29.09,10.76
10.0,76.25,2022,5,18,85.85,27.5,5.17
10.0,76.875,2022,5,18,90.31,23.28,2.46
10.0,77.5,2022,5,18,79.65,25.07,3.24
10.0,78.125,2022,5,18,70.56,29.25,3.63
10.0,78.75,2022,5,18,68.53,30.18,5.72
10.0,79.375,2022,5,18,74.34,30.06,8.65
10.0,80.0,2022,5,18,80.51,29.35,10.46
10.5,76.25,2022,5,18,87.66,26.93,4.24
10.5,76.875,2022,5,18,88.41,24.42,3.72
10.5,77.5,2022,5,18,76.53,26.29,4.45
10.5,78.125,2022,5,18,70.92,28.97,3.28
10.5,78.75,2022,5,18,68.66,30.02,3.86
10.5,79.375,2022,5,18,70.7,30.31,6.2
10.5,80.0,2022,5,18,79.08,29.57,8.97
11.0,76.25,2022,5,18,88.89,25.2,3.0
11.0,76.875,2022,5,18,84.95,25.01,3.76
11.0,77.5,2022,5,18,74.28,27.87,4.35
11.0,78.125,2022,5,18,74.8,28.43,3.13
11.0,78.75,2022,5,18,72.79,29.0,3.06
11.0,79.375,2022,5,18,71.41,30.04,4.43
11.0,80.0,2022,5,18,78.76,29.66,7.39
11.5,76.25,2022,5,18,88.69,23.73,1.76
11.5,76.875,2022,5,18,83.5,24.24,2.32
11.5,77.5,2022,5,18,76.59,27.19,2.52
11.5,78.125,2022,5,18,78.82,27.57,2.17
11.5,78.75,2022,5,18,77.2,27.73,2.44
11.5,79.375,2022,5,18,75.12,29.47,3.42
11.5,80.0,2022,5,18,80.65,29.5,6.33
12.0,76.25,2022,5,18,85.98,23.79,1.22
12.0,76.875,2022,5,18,83.14,24.45,1.96
12.0,77.5,2022,5,18,80.4,25.66,1.28
12.0,78.125,2022,5,18,80.4,26.55,1.43
12.0,78.75,2022,5,18,78.7,27.17,1.79
12.0,79.375,2022,5,18,77.74,28.97,2.59
12.0,80.0,2022,5,18,81.93,29.28,5.45
12.5,76.25,2022,5,18,83.55,23.75,2.27
12.5,76.875,2022,5,18,82.27,24.87,2.51
12.5,77.5,2022,5,18,79.12,25.44,1.92
12.5,78.125,2022,5,18,79.22,25.75,1.39
12.5,78.75,2022,5,18,79.07,27.0,1.49
12.5,79.375,2022,5,18,78.67,28.58,2.07
12.5,80.0,2022,5,18,81.16,29.24,4.53
13.0,76.25,2022,5,18,82.95,23.63,2.59
13.0,76.875,2022,5,18,82.84,24.23,2.61
13.0,77.5,2022,5,18,79.89,24.38,2.12
13.0,78.125,2022,5,18,79.16,24.65,1.6
13.0,78.75,2022,5,18,79.28,26.24,1.57
13.0,79.375,2022,5,18,78.44,28.35,1.91
13.0,80.0,2022,5,18,80.04,29.3,3.65
13.5,76.25,2022,5,18,81.77,24.15,2.58
13.5,76.875,2022,5,18,82.21,24.31,2.65
13.5,77.5,2022,5,18,79.26,24.77,2.09
13.5,78.125,2022,5,18,77.32,24.93,2.0
13.5,78.75,2022,5,18,76.88,25.95,1.87
13.5,79.375,2022,5,18,77.57,27.96,1.96
13.5,80.0,2022,5,18,79.46,29.21,3.14
8.5,76.25,2022,5,19,82.79,28.3,5.88
8.5,76.875,2022,5,19,88.22,26.81,4.96
8.5,77.5,2022,5,19,84.35,26.07,5.52
8.5,78.125,2022,5,19,79.04,28.64,7.82
8.5,78.75,2022,5,19,84.14,28.53,10.28
8.5,79.375,2022,5,19,83.53,28.57,11.28
8.5,80.0,2022,5,19,82.48,28.06,9.85
9.0,76.25,2022,5,19,81.87,28.28,5.54
9.0,76.875,2022,5,19,87.82,25.87,3.45
9.0,77.5,2022,5,19,83.14,26.18,4.92
9.0,78.125,2022,5,19,74.07,28.87,6.9
9.0,78.75,2022,5,19,77.0,29.26,9.68
9.0,79.375,2022,5,19,81.37,28.93,11.31
9.0,80.0,2022,5,19,79.49,28.66,10.37
9.5,76.25,2022,5,19,80.85,28.17,4.8
9.5,76.875,2022,5,19,87.52,24.54,2.46
9.5,77.5,2022,5,19,80.82,25.52,3.65
9.5,78.125,2022,5,19,73.02,28.72,5.72
9.5,78.75,2022,5,19,71.82,29.52,8.73
9.5,79.375,2022,5,19,78.87,29.29,11.2
9.5,80.0,2022,5,19,79.08,29.03,11.5
10.0,76.25,2022,5,19,83.98,27.26,3.98
10.0,76.875,2022,5,19,89.44,22.68,2.52
10.0,77.5,2022,5,19,77.89,24.39,4.07
10.0,78.125,2022,5,19,71.42,28.57,3.91
10.0,78.75,2022,5,19,68.67,29.81,6.48
10.0,79.375,2022,5,19,73.35,29.91,9.61
10.0,80.0,2022,5,19,79.42,29.23,11.4
10.5,76.25,2022,5,19,85.78,26.57,4.03
10.5,76.875,2022,5,19,88.21,23.56,4.45
10.5,77.5,2022,5,19,75.97,25.28,5.7
10.5,78.125,2022,5,19,71.23,28.2,4.13
10.5,78.75,2022,5,19,67.25,29.74,5.1
10.5,79.375,2022,5,19,67.96,30.35,7.41
10.5,80.0,2022,5,19,77.01,29.55,10.07
11.0,76.25,2022,5,19,87.8,24.71,3.47
11.0,76.875,2022,5,19,85.75,23.92,5.27
11.0,77.5,2022,5,19,75.24,26.6,5.8
11.0,78.125,2022,5,19,72.59,27.7,4.94
11.0,78.75,2022,5,19,68.86,28.89,5.31
11.0,79.375,2022,5,19,66.48,30.25,6.33
11.0,80.0,2022,5,19,75.02,29.8,8.69
11.5,76.25,2022,5,19,89.6,22.86,3.35
11.5,76.875,2022,5,19,85.28,23.0,4.95
11.5,77.5,2022,5,19,78.0,25.88,4.01
11.5,78.125,2022,5,19,77.53,26.6,4.87
11.5,78.75,2022,5,19,74.28,27.39,5.6
11.5,79.375,2022,5,19,69.61,29.67,6.05
11.5,80.0,2022,5,19,75.64,29.81,7.78
12.0,76.25,2022,5,19,89.03,22.45,4.41
12.0,76.875,2022,5,19,85.74,23.1,4.96
12.0,77.5,2022,5,19,83.27,24.24,3.27
12.0,78.125,2022,5,19,84.8,24.95,4.4
12.0,78.75,2022,5,19,80.61,26.07,5.12
12.0,79.375,2022,5,19,74.2,28.79,5.54
12.0,80.0,2022,5,19,76.54,29.63,7.16
12.5,76.25,2022,5,19,87.89,22.2,5.28
12.5,76.875,2022,5,19,85.64,23.42,5.45
12.5,77.5,2022,5,19,85.79,23.56,4.62
12.5,78.125,2022,5,19,87.28,23.84,4.44
12.5,78.75,2022,5,19,83.17,25.59,4.3
12.5,79.375,2022,5,19,76.48,28.05,4.84
12.5,80.0,2022,5,19,76.17,29.37,6.58
13.0,76.25,2022,5,19,88.07,21.9,5.49
13.0,76.875,2022,5,19,85.81,22.83,5.55
13.0,77.5,2022,5,19,87.21,22.64,4.99
13.0,78.125,2022,5,19,87.83,23.11,4.26
13.0,78.75,2022,5,19,82.57,25.32,3.49
13.0,79.375,2022,5,19,76.99,27.88,3.78
13.0,80.0,2022,5,19,75.88,29.28,5.7
13.5,76.25,2022,5,19,87.15,22.41,5.3
13.5,76.875,2022,5,19,85.16,23.04,5.45
13.5,77.5,2022,5,19,85.18,22.94,4.78
13.5,78.125,2022,5,19,86.04,23.41,4.24
13.5,78.75,2022,5,19,81.54,25.27,2.99
13.5,79.375,2022,5,19,77.69,27.68,2.41
13.5,80.0,2022,5,19,76.65,29.26,4.6
8.5,76.25,2022,5,20,88.94,28.39,5.17
8.5,76.875,2022,5,20,92.04,27.04,4.27
8.5,77.5,2022,5,20,87.73,26.17,5.13
8.5,78.125,2022,5,20,82.52,28.54,6.91
8.5,78.75,2022,5,20,86.69,28.59,8.77
8.5,79.375,2022,5,20,85.95,28.59,9.79
8.5,80.0,2022,5,20,84.67,28.1,8.49
9.0,76.25,2022,5,20,86.6,28.4,4.71
9.0,76.875,2022,5,20,90.95,26.11,3.03
9.0,77.5,2022,5,20,84.44,26.42,4.74
9.0,78.125,2022,5,20,76.83,28.72,5.81
9.0,78.75,2022,5,20,79.67,29.1,7.95
9.0,79.375,2022,5,20,82.88,28.97,9.6
9.0,80.0,2022,5,20,81.67,28.68,8.89
9.5,76.25,2022,5,20,85.04,28.24,3.47
9.5,76.875,2022,5,20,89.56,24.8,1.9
9.5,77.5,2022,5,20,80.93,25.6,3.6
9.5,78.125,2022,5,20,72.95,28.84,5.1
9.5,78.75,2022,5,20,72.66,29.47,7.28
9.5,79.375,2022,5,20,79.54,29.33,9.42
9.5,80.0,2022,5,20,80.16,29.12,9.84
10.0,76.25,2022,5,20,86.69,27.44,2.74
10.0,76.875,2022,5,20,88.92,23.07,1.97
10.0,77.5,2022,5,20,77.2,24.25,4.09
10.0,78.125,2022,5,20,66.52,28.84,4.1
10.0,78.75,2022,5,20,64.97,29.97,5.45
10.0,79.375,2022,5,20,72.11,29.93,7.67
10.0,80.0,2022,5,20,79.82,29.27,9.4
10.5,76.25,2022,5,20,86.86,26.85,2.71
10.5,76.875,2022,5,20,85.66,24.21,3.85
10.5,77.5,2022,5,20,71.39,25.87,5.61
10.5,78.125,2022,5,20,62.57,29.01,4.44
10.5,78.75,2022,5,20,59.81,30.24,4.7
10.5,79.375,2022,5,20,62.63,30.66,5.81
10.5,80.0,2022,5,20,74.95,29.7,7.67
11.0,76.25,2022,5,20,86.97,24.89,2.15
11.0,76.875,2022,5,20,83.04,24.35,4.66
11.0,77.5,2022,5,20,68.46,27.55,5.56
11.0,78.125,2022,5,20,63.8,28.69,4.99
11.0,78.75,2022,5,20,60.53,29.51,5.3
11.0,79.375,2022,5,20,59.22,30.71,5.42
11.0,80.0,2022,5,20,70.67,30.0,6.15
11.5,76.25,2022,5,20,87.86,22.51,2.59
11.5,76.875,2022,5,20,83.09,22.54,4.57
11.5,77.5,2022,5,20,71.79,26.05,3.88
11.5,78.125,2022,5,20,69.76,27.11,4.51
11.5,78.75,2022,5,20,65.84,27.87,5.44
11.5,79.375,2022,5,20,62.88,29.93,5.24
11.5,80.0,2022,5,20,71.19,29.76,5.11
12.0,76.25,2022,5,20,87.49,21.49,4.23
12.0,76.875,2022,5,20,83.55,21.95,5.03
12.0,77.5,2022,5,20,77.12,23.62,3.67
12.0,78.125,2022,5,20,76.7,24.9,4.31
12.0,78.75,2022,5,20,71.43,26.28,5.01
12.0,79.375,2022,5,20,67.65,28.75,4.57
12.0,80.0,2022,5,20,72.32,29.27,4.5
12.5,76.25,2022,5,20,85.33,21.19,4.93
12.5,76.875,2022,5,20,82.38,22.51,5.6
12.5,77.5,2022,5,20,79.21,22.9,5.72
12.5,78.125,2022,5,20,79.89,23.25,5.59
12.5,78.75,2022,5,20,75.11,25.17,5.24
12.5,79.375,2022,5,20,69.87,27.49,4.57
12.5,80.0,2022,5,20,70.3,28.79,4.78
13.0,76.25,2022,5,20,84.75,21.25,5.14
13.0,76.875,2022,5,20,82.1,22.4,5.67
13.0,77.5,2022,5,20,82.12,22.05,6.37
13.0,78.125,2022,5,20,83.18,22.0,6.6
13.0,78.75,2022,5,20,77.31,24.13,5.86
13.0,79.375,2022,5,20,70.72,26.85,4.98
13.0,80.0,2022,5,20,69.84,28.45,5.42
13.5,76.25,2022,5,20,84.69,21.85,4.67
13.5,76.875,2022,5,20,82.51,22.55,5.59
13.5,77.5,2022,5,20,82.3,22.28,6.28
13.5,78.125,2022,5,20,82.19,22.24,6.88
13.5,78.75,2022,5,20,76.92,23.85,6.36
13.5,79.375,2022,5,20,71.4,26.58,4.77
13.5,80.0,2022,5,20,69.24,28.68,5.13
8.5,76.25,2022,5,21,88.08,28.11,6.28
8.5,76.875,2022,5,21,90.71,27.0,5.16
8.5,77.5,2022,5,21,85.0,26.6,5.82
8.5,78.125,2022,5,21,79.87,28.92,7.08
8.5,78.75,2022,5,21,86.25,28.47,8.8
8.5,79.375,2022,5,21,85.85,28.45,9.72
8.5,80.0,2022,5,21,83.7,28.11,8.55
9.0,76.25,2022,5,21,88.37,27.81,5.39
9.0,76.875,2022,5,21,90.62,26.07,3.47
9.0,77.5,2022,5,21,82.9,26.82,5.14
9.0,78.125,2022,5,21,75.2,29.3,5.99
9.0,78.75,2022,5,21,79.01,29.35,8.0
9.0,79.375,2022,5,21,83.64,28.91,9.56
9.0,80.0,2022,5,21,81.79,28.65,8.95
9.5,76.25,2022,5,21,87.5,27.75,4.41
9.5,76.875,2022,5,21,89.91,25.02,2.32
9.5,77.5,2022,5,21,80.34,26.18,3.43
9.5,78.125,2022,5,21,72.43,29.47,4.66
9.5,78.75,2022,5,21,71.97,30.12,7.05
9.5,79.375,2022,5,21,80.88,29.45,9.22
9.5,80.0,2022,5,21,81.84,28.98,9.94
10.0,76.25,2022,5,21,88.43,27.21,3.1
10.0,76.875,2022,5,21,90.42,23.3,2.03
10.0,77.5,2022,5,21,77.74,24.78,3.76
10.0,78.125,2022,5,21,67.58,29.3,3.51
10.0,78.75,2022,5,21,66.27,30.44,4.96
10.0,79.375,2022,5,21,74.93,30.05,6.99
10.0,80.0,2022,5,21,82.09,29.28,9.16
10.5,76.25,2022,5,21,86.75,26.74,2.84
10.5,76.875,2022,5,21,85.93,24.29,3.42
10.5,77.5,2022,5,21,73.3,26.08,5.61
10.5,78.125,2022,5,21,65.17,29.12,4.4
10.5,78.75,2022,5,21,63.88,30.06,4.72
10.5,79.375,2022,5,21,68.49,30.13,5.41
10.5,80.0,2022,5,21,79.14,29.5,7.67
11.0,76.25,2022,5,21,85.7,24.88,2.35
11.0,76.875,2022,5,21,81.04,24.54,4.47
11.0,77.5,2022,5,21,67.7,28.0,5.73
11.0,78.125,2022,5,21,64.83,28.96,5.05
11.0,78.75,2022,5,21,63.91,29.2,5.25
11.0,79.375,2022,5,21,64.3,30.0,5.44
11.0,80.0,2022,5,21,74.4,29.74,7.1
11.5,76.25,2022,5,21,85.58,23.0,2.26
11.5,76.875,2022,5,21,79.8,23.3,4.72
11.5,77.5,2022,5,21,67.79,27.15,4.18
11.5,78.125,2022,5,21,67.06,28.02,4.47
11.5,78.75,2022,5,21,64.18,28.46,5.2
11.5,79.375,2022,5,21,63.01,30.05,5.33
11.5,80.0,2022,5,21,71.86,29.92,6.57
12.0,76.25,2022,5,21,83.91,22.57,3.71
12.0,76.875,2022,5,21,80.15,23.26,4.98
12.0,77.5,2022,5,21,73.56,25.01,3.97
12.0,78.125,2022,5,21,71.9,26.31,4.76
12.0,78.75,2022,5,21,65.43,27.87,5.44
12.0,79.375,2022,5,21,63.08,29.86,5.01
12.0,80.0,2022,5,21,70.41,29.93,5.46
12.5,76.25,2022,5,21,81.15,22.3,4.63
12.5,76.875,2022,5,21,78.82,23.72,5.26
12.5,77.5,2022,5,21,75.53,24.32,5.68
12.5,78.125,2022,5,21,74.65,24.91,6.22
12.5,78.75,2022,5,21,68.57,27.04,6.07
12.5,79.375,2022,5,21,62.78,29.39,5.31
12.5,80.0,2022,5,21,66.13,30.14,5.0
13.0,76.25,2022,5,21,79.91,22.06,4.75
13.0,76.875,2022,5,21,78.05,23.28,5.19
13.0,77.5,2022,5,21,75.97,23.51,5.97
13.0,78.125,2022,5,21,75.88,23.82,6.73
13.0,78.75,2022,5,21,68.94,26.36,6.42
13.0,79.375,2022,5,21,61.82,29.44,5.45
13.0,80.0,2022,5,21,63.4,30.58,4.9
13.5,76.25,2022,5,21,78.28,22.85,4.68
13.5,76.875,2022,5,21,76.36,23.61,5.43
13.5,77.5,2022,5,21,74.18,23.92,5.99
13.5,78.125,2022,5,21,74.61,24.03,6.69
13.5,78.75,2022,5,21,69.04,25.86,6.89
13.5,79.375,2022,5,21,63.78,28.65,5.82
13.5,80.0,2022,5,21,64.72,30.37,5.33
8.5,76.25,2022,5,22,86.65,28.14,6.31
8.5,76.875,2022,5,22,89.56,27.11,5.2
8.5,77.5,2022,5,22,83.48,26.89,5.65
8.5,78.125,2022,5,22,77.16,29.35,6.94
8.5,78.75,2022,5,22,85.3,28.74,8.74
8.5,79.375,2022,5,22,86.22,28.64,9.96
8.5,80.0,2022,5,22,84.24,28.26,8.96
9.0,76.25,2022,5,22,88.92,27.62,5.12
9.0,76.875,2022,5,22,90.31,25.99,3.21
9.0,77.5,2022,5,22,81.95,26.89,5.01
9.0,78.125,2022,5,22,71.41,29.89,6.3
9.0,78.75,2022,5,22,76.27,29.85,7.86
9.0,79.375,2022,5,22,82.26,29.28,9.52
9.0,80.0,2022,5,22,81.04,28.97,9.12
9.5,76.25,2022,5,22,89.06,27.31,3.97
9.5,76.875,2022,5,22,90.17,24.65,2.16
9.5,77.5,2022,5,22,77.67,26.05,3.65
9.5,78.125,2022,5,22,67.63,29.87,5.04
9.5,78.75,2022,5,22,66.73,30.81,6.48
9.5,79.375,2022,5,22,77.36,30.05,8.36
9.5,80.0,2022,5,22,80.23,29.41,9.55
10.0,76.25,2022,5,22,89.54,26.85,2.92
10.0,76.875,2022,5,22,91.01,22.92,1.97
10.0,77.5,2022,5,22,75.12,24.58,4.29
10.0,78.125,2022,5,22,62.96,29.33,4.26
10.0,78.75,2022,5,22,59.45,30.99,5.03
10.0,79.375,2022,5,22,67.78,30.89,6.23
10.0,80.0,2022,5,22,78.29,29.9,8.27
10.5,76.25,2022,5,22,88.95,26.61,2.88
10.5,76.875,2022,5,22,87.6,24.19,3.74
10.5,77.5,2022,5,22,72.51,26.01,6.33
10.5,78.125,2022,5,22,62.29,29.17,5.63
10.5,78.75,2022,5,22,57.56,30.81,5.78
10.5,79.375,2022,5,22,60.04,31.25,5.9
10.5,80.0,2022,5,22,72.58,30.3,7.11
11.0,76.25,2022,5,22,88.49,25.05,2.43
11.0,76.875,2022,5,22,81.7,24.91,4.69
11.0,77.5,2022,5,22,67.05,28.29,6.23
11.0,78.125,2022,5,22,62.69,29.41,5.92
11.0,78.75,2022,5,22,59.55,30.28,6.19
11.0,79.375,2022,5,22,58.24,31.23,6.03
11.0,80.0,2022,5,22,68.9,30.48,6.53
11.5,76.25,2022,5,22,87.95,23.38,2.62
11.5,76.875,2022,5,22,79.66,23.81,4.76
11.5,77.5,2022,5,22,66.75,27.67,4.11
11.5,78.125,2022,5,22,65.55,28.63,4.47
11.5,78.75,2022,5,22,62.49,29.35,5.29
11.5,79.375,2022,5,22,60.15,31.1,5.31
11.5,80.0,2022,5,22,69.36,30.46,5.67
12.0,76.25,2022,5,22,85.69,23.18,4.12
12.0,76.875,2022,5,22,80.78,23.63,4.95
12.0,77.5,2022,5,22,73.32,25.48,3.7
12.0,78.125,2022,5,22,72.4,26.77,4.33
12.0,78.75,2022,5,22,65.73,28.48,5.1
12.0,79.375,2022,5,22,61.35,30.86,4.92
12.0,80.0,2022,5,22,68.48,30.55,4.9
12.5,76.25,2022,5,22,82.7,23.33,4.93
12.5,76.875,2022,5,22,79.79,24.32,5.18
12.5,77.5,2022,5,22,76.69,24.86,5.47
12.5,78.125,2022,5,22,75.73,25.56,5.92
12.5,78.75,2022,5,22,68.19,27.92,5.85
12.5,79.375,2022,5,22,60.85,30.56,5.35
12.5,80.0,2022,5,22,64.11,31.01,4.89
13.0,76.25,2022,5,22,82.38,23.33,5.11
13.0,76.875,2022,5,22,79.78,24.18,5.21
13.0,77.5,2022,5,22,77.29,24.39,6.0
13.0,78.125,2022,5,22,76.36,24.82,6.63
13.0,78.75,2022,5,22,67.98,27.42,6.44
13.0,79.375,2022,5,22,59.81,30.44,5.51
13.0,80.0,2022,5,22,60.97,31.38,4.79
13.5,76.25,2022,5,22,80.62,24.03,5.09
13.5,76.875,2022,5,22,78.42,24.57,5.75
13.5,77.5,2022,5,22,75.34,25.01,6.3
13.5,78.125,2022,5,22,74.02,25.29,6.93
13.5,78.75,2022,5,22,66.7,27.26,7.08
13.5,79.375,2022,5,22,59.92,30.08,6.02
13.5,80.0,2022,5,22,60.41,31.54,5.15
8.5,76.25,2022,5,23,87.03,28.03,5.47
8.5,76.875,2022,5,23,91.08,26.86,4.73
8.5,77.5,2022,5,23,85.76,26.42,5.39
8.5,78.125,2022,5,23,78.5,29.02,6.59
8.5,78.75,2022,5,23,85.28,28.66,7.9
8.5,79.375,2022,5,23,85.78,28.58,8.73
8.5,80.0,2022,5,23,84.85,28.13,7.5
9.0,76.25,2022,5,23,87.77,27.95,5.19
9.0,76.875,2022,5,23,91.69,26.05,3.27
9.0,77.5,2022,5,23,85.23,26.51,4.9
9.0,78.125,2022,5,23,75.33,29.25,5.94
9.0,78.75,2022,5,23,79.08,29.48,6.99
9.0,79.375,2022,5,23,82.9,29.18,8.31
9.0,80.0,2022,5,23,81.91,28.8,7.63
9.5,76.25,2022,5,23,88.0,27.93,4.65
9.5,76.875,2022,5,23,91.85,24.93,2.31
9.5,77.5,2022,5,23,80.02,26.3,3.24
9.5,78.125,2022,5,23,71.15,29.76,3.97
9.5,78.75,2022,5,23,71.36,30.3,5.45
9.5,79.375,2022,5,23,79.95,29.71,7.48
9.5,80.0,2022,5,23,81.44,29.22,7.97
10.0,76.25,2022,5,23,89.96,27.39,3.65
10.0,76.875,2022,5,23,92.02,23.55,2.06
10.0,77.5,2022,5,23,77.34,25.38,3.32
10.0,78.125,2022,5,23,66.21,29.93,2.81
10.0,78.75,2022,5,23,64.67,30.92,3.45
10.0,79.375,2022,5,23,72.49,30.45,5.79
10.0,80.0,2022,5,23,80.65,29.53,7.34
10.5,76.25,2022,5,23,89.86,27.17,3.44
10.5,76.875,2022,5,23,88.73,24.99,3.51
10.5,77.5,2022,5,23,74.29,26.93,5.14
10.5,78.125,2022,5,23,64.76,30.01,4.29
10.5,78.75,2022,5,23,60.5,31.42,3.75
10.5,79.375,2022,5,23,64.22,31.35,4.93
10.5,80.0,2022,5,23,76.49,29.97,6.66
11.0,76.25,2022,5,23,89.42,25.87,2.77
11.0,76.875,2022,5,23,83.06,25.88,3.98
11.0,77.5,2022,5,23,67.93,29.26,5.14
11.0,78.125,2022,5,23,63.81,30.3,4.75
11.0,78.75,2022,5,23,60.03,31.28,4.45
11.0,79.375,2022,5,23,60.38,31.9,4.72
11.0,80.0,2022,5,23,72.84,30.34,6.19
11.5,76.25,2022,5,23,89.17,24.42,2.38
11.5,76.875,2022,5,23,80.64,25.03,3.67
11.5,77.5,2022,5,23,67.27,28.78,3.32
11.5,78.125,2022,5,23,65.28,29.7,3.57
11.5,78.75,2022,5,23,61.57,30.51,4.01
11.5,79.375,2022,5,23,59.91,32.05,4.15
11.5,80.0,2022,5,23,71.87,30.44,5.65
12.0,76.25,2022,5,23,86.75,24.34,3.13
